Date,Time,Town,County,Occupation,Description
2009-02-21,17:30,Scunthorpe,Lincolnshire,,flashing south little fire repeatedly died pretty aware
2009-02-22,19:50,Rottingdean,East Sussex,,fifteen ufos coming downs
2009-02-22,20:00,Felixstowe,Suffolk,,red shot erly direction travelled terrific climbing time faded noise
2009-02-22,21:40,High Wycombe,Buckinghamshire,,fifteen across half mile away flickering formed triangle horizontally left right
2009-02-22,20:20,Glasgow,Strathclyde,,lines line emitted strong yellow disappearing distance
2009-02-22,22:40,Carlisle,Cumbria,,four five across carlisle retained constant altitude dissappeared view heading wards
2009-02-23,02:30,Old Colwyn,North wales,,bigger helicopter metres silent something coming seconds later flew followed closely helicopter
2009-02-23,18:30,Southgate,London,,whole procession eight flaming triangle centre noise
2009-02-24,19:00,Kennington/Ashford,Kent,,fair pace plus similar inverted bulb
2009-02-26,Not stated,Wymondham,Norfolk,,seven strange great appeared remained stationary disappearing
2009-02-27,Not stated,Kensington,London,,orbs quite dropping disappearing behind trees
2009-02-27,19:00,Loughton/Adbridge,Essex,,groups line weere yellow watched made
2009-02-27,Not stated,Kettering,Northamptonshire,,also constant heading bigger plane
2009-02-28,Not stated,Farnworth,Lancashire,,slowly initially rapid movement sight
2009-02-28,21:00,No area given,No area given,,fire sitting changed diamond backwards circles shot
2009-03-01,Not Stated,Brightlingsea,Essex,Police Officer,yellow quite slowly half circle stopped water lingsea mersea shot straight dissappeared
2009-05-03,Not Given Warwick,,Warwickshire,"Air Traffic Control 
employee",glowing righthand side
2009-05-03,Not Given,Not Given,North Yorkshire,,curious four times
2009-05-04,Not Given,High Wycombe,Buckinghamshire,,outside individuals house nights night
2009-05-07,Not Given,Porthcawl,Mid Glamorgan,,diamond came towards rear diamond blue incredibly passed overhead
2009-05-09,Not Given,Halifax,West Yorkshire,,silver disc witness lounge
2009-05-09,Not Given,High Wycombe,Buckinghamshire,,overhead plane
2009-05-09,Not Given,St Albans,Hertfordshire,,something smoke afterwards
2009-05-11,01:30,Not given,Not given,,house massive unbelievable noise incredible thought nuclear attack
2009-05-11,17:00,Nuneaton,Warwickshire,,five yellow formation slow straight
2009-05-14,Not Given,"Haslingdale/ 
Rossendale",Lancashire,,four solid followed eight identical rose vertically side valley made
2009-05-16,19:00,Malvern,Worcestershire,,formation similar birds seven rapidly across rotated sly split vanished size ness noise visible trails
2009-05-16,Not Given,Cardigan,Cardiganshire,,five rather things flew witness terrified
2009-05-16,04:40,Blackpool,Lancashire,,green outer flew hills passed motorway
2009-05-16,00:10,London W9,Greater London,,strange smaller turned green pulsated ness
2009-05-19,Not Given,Old Coulson,Surrey,,didnt look helicopter ed loud hovered hour headed towards caterham
2009-05-19,19:44,Lichfield,Staffordshire,"Air Traffic Control 
employee",yellow vanished seconds reappeared
2009-05-21,Not Given,Tarland,Aberdeenshire,,steady
2009-05-23,20:40,Anlaby,Hull,,fire small rather away
2009-05-23,20:58,Undy,Newport,,front smaller green either side ends planes wings base perfect square black made quiet humming
2009-05-23,21:40,West Cross,Swansea,,diminish strange made strange
2009-05-23,23:05,Henleaze,Bristol,,spherical much bigger plane helicopter glowed ly completely less
2009-05-24,18:00,Perton,West Midlands,,brilliant changing noise
2009-05-24,19:00,Livingston,West Lothian,,extremely blue circular diving steep angle rising diving vanished
2009-05-25,23:25,Sittingbourne,Kent,,strange faded
2009-05-30,17:15,Northholt,Middlesex,,oval thought first fire five glow petered became totally black lived area life never anything
2009-05-30,18:15,Bromley,Kent,,horizontal line opposite side hill stopped four separate close together bottom rose second higher also vanished
2009-05-30,21:45,Tarring,West Sussex,,four first mistook faded
2009-05-31,22:10,Grimsby,Lincolnshire,,falling dripping ground first thought fireworks made noise size helicopter
2023-06-09,Not Given,Colchester,Essex,,keep getting flown aliens galore dropping germs keep getting colds please send usaf stop
2023-06-09,Not Given,East Kilbride,Lanarkshire,,five high house atmosphere
2009-06-06,01:00,Not Given,Thames Estuary,,house commons february matches description gave
2009-06-07,10:10,West Row,Suffolk,,clear shooting across blue almost line clear evenly spaced
2009-06-09,18:32,Chesterton,"Newcastle Under 
Lyme",,dullish circular defined edge surface texture suns surface reduced size backed away witness flew direction whilst giving wide berth
2009-06-12,Not Given,Portslade,Sussex,,oval slowly towards on made noise
2009-06-13,06:30,Cropwell Bishop,Nottinghamshire,,series sightings arranged vertically could four sets
2009-06-14,Not Given,Rossendale,Lancashire,,blue purple flashing moors
2009-06-18,17:30,"Between Mealrigg 
and Langrigg",Cumbria,,clearly defined shiny silvery metallic cylinder rounded ends estimated length small protrusion upper rear body made visible emissions
2009-06-20,20:10,"Near Edinburgh 
Airport",Edinburgh,,outer edges long south
2009-06-20,Not Given,Gorseinon,Swansea,,strange developed photographs taken
2009-06-20,19:30,"Between Norwich 
and Lenwade",Norfolk,,orbs orbs sly pulsating navigation made noised
2009-06-20,20:05,Not Given,Not Given,,direction either single direction
2009-06-21,23:10,Basingstoke,Hampshire,,south plane view minute behind cloud noticed noise tail
2009-06-23,22:05,Fowey,Cornwall,,strange intensity fire huge hanglider
2009-06-23,20:00,Ashingdon,Essex,,definitely plane strange
2009-06-24,21:00,Sutton,Surrey,,five ufos round made noise direction london
2009-06-25,Not Given,Romsley,Shropshire,,peculiar spherical satellite quickly definitely satellite helicopter
2009-06-25,21:00,Not Given,Somerset,,continuously going horizon heading direction frome wiltshire
2009-06-25,22:45,"Western-super-
Mare",Somerset,,yellow followed navigation made high distance quicker arrived
2009-06-26,23:12,Bradford-on-Avon,Wiltshire,,ly glowing seemed controlled craft hovered couple seemed deliberately fade hundred feet quarter mile house
2009-06-26,20:10,Roxwell,Essex,,rounded oon er towards bottom appeared stationary
2009-06-27,Not Given,Aberford,Leeds,,witness long flashing laser sometimes crossing third time weeks
2009-06-27,00:15,Winwick,Warrington,Police Officer,hovered hospital site together stationary made noise southerly direction
2009-06-27,19:00,Colchester,Essex,,went straight near colchester
2009-06-27,19:19,Leigh,"Greater 
Manchester",,dome suddenly took field organic jellyfish transparent could internal workings departed swaying left right made droning noise
2009-06-27,19:50,Gravesend,Kent,,inside hovered gravesend static helicopter
2009-06-27,21:45,Bradford,West Yorkshire,,strange behind clouds appeared playing pretending crash joined third hovered underneath going back forth
2009-06-27,22:45,Arundel,West Sussex,,five lead four loose rectangular formation behind trees line long gaps heard engine noise headed south miles vanishing
2009-06-30,Not Given,South East LondonLondon,,,alternating angle came south london towards canary wharf stopped midair alternating sequence flashed degrees switched side instantly
2009-07-01,01:10,Chepstow,Gwent,,single size silver flames flickering underside away
2009-07-02,19:00,Oxted,Surrey,,came trajectory back garden upper part glowing steel bottom something root structure trouble righted gently flew
2009-07-03,19:30,Swindon,Wiltshire,,queens hill swindon
2009-07-03,19:30,Bedford,Bedfordshire,,sizeable silent flickering difficult judge height much slower meteorite much er prevailing wind negligible
2009-07-04,19:17,New Ash Green,Kent,,clouds slowly falling apart coming made
2009-07-04,22:52,South East LondonLondon,,,flashing huge normal green four seconds vanished sight
2009-07-04,18:45,Hartlepool,Cleveland,,four spaceships flew house faded gone returned spot come
2009-07-04,19:15,Malmesbury,Wiltshire,,cloud beams coming horizontally dotting fireflies beams coming ground round small area
2009-07-04,18:15,Central London,London,,south flashes green yellow another across central london identical miles apart approach path heathrow london city
2009-07-05,21:00,Lelant,Cornwall,,hayle estuary helicopter navigation
2009-07-05,23:00,Newquay,Cornwall,,across
2009-07-05,04:30,Portlethen,Aberdeenshire,,yellow glow south aberdeen high landing
2009-07-07,21:50,"Mary Tavy near 
Dartmoor",Devon,,fairy made
2009-07-10,18:45,Bishopsmill,Morayshire,,little half moon centre sly
2009-07-10,19:00,Warlingham,Surrey,,triangular formation circular tails towards made could tell height visible fading away
2009-07-11,20:15,West Bridgford,Nottingham,,swarm flashing high quick keeping equidistant equal degrees horizon swarm degrees seconds
2009-07-12,Not Given,Selby,North Yorkshire,,sphere red first parallel witness dropped second straight across line
2009-07-13,01:30,Bolton,Lancashire,,fire oblong thought crashing airliner stopped hovered came towards dascar stopped headed direction towards bury hovered distance minute disappearing
2009-07-14,21:15,Hayes,Middlesex,,hovering
2009-07-14,23:10,Holland on Sea,Essex,,emerald green torch grapefruit flitted around outside landing window beam narrowed came back still seconds vanished
2009-07-15,18:15,A3 South of M25,A3 South of M25,,long cylinder gold shooting observed seconds
2009-07-15,18:50,Barrow-in-Furness,Cumbria,,whole glowing metal fighter satellite quite
2009-07-17,18:50,Bugbrooke,Northamptonshire,,fire terrific
2009-07-18,20:15,Flitwick,Bedfordshire,,ufos globes near together separated gradually
2009-07-18,20:30,Harlyn Bay,Cornwall,,five strange formation quickly
2009-07-18,20:40,King's Lynn,Norfolk,,south extremely constant red shining obscured made cannot determine visible ed
2009-07-18,Not Given,Croydon,London,,size helicopter flame flare made slowly
2009-07-18,00:35,Not Given,Not Given,,rectangle dull green glow showing
2009-07-19,05:35,Portsmouth,Hampshire,MoD Guard Service,wide pear drop translucent green small tail direction made noise vanished seconds
2009-07-19,20:30,Heywood,Lancashire,,evenly spaced gradually five heading
2009-07-19,21:02,Bromsgrove,Worcestershire,,fire extreme made heading coventry leominster
2009-07-19,22:00,Milton Keynes,Buckinghamshire,,glowing high
2009-07-19,Not Given,Not Given,West Sussex,,constant erratic wobbling course
2009-07-23,18:50,Exton,Rutland,,exton south high first mistaken planet
2009-07-24,19:55,Newtimber,West Sussex,,diamond definitely er headed minute upwards disappearing
2009-07-24,20:00,Adfa,Powys,,satellite crashing fairly pacey slowed halt seconds gathered became vanished
2009-07-24,05:17,Bridgend,Glamorgan,,four ufos beneath much er greyish dome bottom flew waterton industrial estate
2009-07-24,20:25,Godalming,Surrey,,spherical size full moon yellow seemed wrapped glowing cloud made noise towards hascombe performed series erratic moves
2009-07-24,16:10,Walthamstow,London,,circling dipping clouds could sources reflecting possible tail angle away direction travel
2009-07-25,08:45,Torquay,Devon,,group heading consistent altitude group followed groups five minute period made noise
2009-07-25,20:45,Preston,Lancashire,,heading direction apart disintegrated spilt
2009-07-25,Not Given,Swindon,Wiltshire,,massive thing going passed plane going towards lyneham
2009-07-25,00:30,Saddleworth,Lancashire,,fire quite high house changing straight
2009-07-25,Not Given,Hessel,Humberside,,trail followed half hour heading towards brough
2009-07-25,01:00,Brighton,Sussex,,squashed oon wings rounder front pointed back front back flashing green witness heard noise first grew louder
2009-07-25,21:26,Note Given,Liverpool,,parallel
2009-07-25,21:35,Ellon,Aberdeenshire,,glow airliner heading south
2009-07-25,21:05,Harrow,London,,fire decreased size
2009-07-25,21:20,Chesterfield,Derbyshire,,several ness street close together others horizontal line
2009-07-25,21:40,Goole,Humberside,,past slowly shot phenomenal round twice changed cone
2009-07-25,Not Given,Swindon,Wiltshire,,four glowing coming south turned glowing duller er
2009-07-26,Not Given,Farnborough,Hampshire,,glowing seconds dimmed sly
2009-07-26,21:30,Derby,Derbyshire,,towards approached stationary disappearing distance another hovered others
2009-07-28,21:45,Strathspey,Invernesshire,,approached level remained stationary turned
2009-07-31,22:00,Smalley,Derbyshire,,round yellow parachute helmet
2009-07-31,20:30,Dover,Kent,,five apart heading fiery made travelled plane tail
2009-08-01,22:22,Brandon,Suffolk,,yellow giant sparklers heading south
2009-08-01,10:00,Maghull,Merseyside,,quickly stopped faded away
2009-08-01,20:40,Snodlands,Kent,,oval glowing dimensions spun direction reversed swung
2009-08-01,21:34,Maidstone,Kent,,rising ground much debris fire however intense fire direction downs maidstone
2009-08-02,22:55,Brighton,Sussex,,flaming quarter size moon special effect silent went horizon horizon ting
2009-08-02,15:10,Basingstoke,Hampshire,,black parachute nothing suspended changed gradually smaller went distance observed
2009-08-02,01:22,Harrow,London,,long vehicle front gold either side hovered house right tremendous returning drifted slowly away louder plane helicopter
2009-08-02,20:30,Bury St Edmunds,Suffolk,"Former Air Traffic 
Controller",black underneath south ern bury edmunds miles hour
2009-08-04,Not Given,"Holmefirth/ 
Huddersfield",West Yorkshire,,black spherical diameter made switched witness shone torch
2009-08-04,00:50,Hackney,London,,heading towards city octopus kite propelled
2009-08-04,18:15,Regents Park,London,,spherical flashing underneath stationary faded away made movement
2009-08-04,18:30,Central London,London,,single small shortly joined others changed dull flat circular hovering central london blown wind reappeared five
2009-08-04,22:05,Grimsby,Lincolnshire,,satellite within came south increased slowed finally headed
2009-08-05,Not Given,Tywyn,Gwynedd,,turned quickly made noise
2009-08-06,23:10,Nottingham,Nottinghamshire,,parallel formation slowed went behind gradually faded away flashing made
2009-08-06,23:44,Caterham,Surrey,,small flashing smoke trail headed sharp turn gone
2009-08-07,20:30,Sutton,Surrey,,green whizzed hour planes
2009-08-07,21:36,Chorley,Lancashire,,flames heading south towards preston police said open rear undertaking parachute training
2009-08-07,21:50,Upper Norwood,London,,formation passed heading upper norwood towards crystal palace
2009-08-07,22:00,Burbage,Wiltshire,,initially five pitch black oon continual flames underneath
2009-08-07,23:00,Long Eaton,Nottinghamshire,,yellow hovering wrong didnt move ages blink
2009-08-07,23:30,Buckhurst Hill,Essex,,slow silent yred think helicopter flew height helicopter
2009-08-08,23:55,Southampton,Hampshire,,single formation lower er satellite witness contacted local police reports
2009-08-08,Not Given,Darlington,County Durham,,yred towards durhamtees valley airport flew steady level straight
2009-08-08,15:50,Otmoor,Oxfordshire,Pilot,shiny black cylinder long pilots although pilot sighted traffic control forwarded details desk
2009-08-08,21:30,Ammanford,Dyfed,Pilot,seven orbs suddenly south trajectory witness contacted cardiff traffic control nothing radar
2009-08-08,00:20,Barton near A6,Lancashire,,nine slow made
2009-08-09,22:25,High Peak,Derbyshire,,small close together straight line flashing rapidly made noise fire clearly came back eight later
2009-08-10,17:55,St Helens,Merseyside,,witnesses house
2009-08-10,22:00,Harlow,Essex,,diamond held hand would size coin totally silent carried distance another appeared followed path
2009-08-11,22:10,Northwich,Cheshire,,four line formation dropped quickly distance
2009-08-11,Not Given,Tomintoul,Banffshire,,jumping degrees horizon blue occasionally left trail
2009-08-12,21:38,Southampton,Hampshire,,made
2009-08-15,22:00,Nenthead,Cumbria,,chinese lantern electrical flame travelled straight line steady travelled wind made noise size quarter moon
2009-08-15,Not Given,Brandon,Suffolk,,four flaming oons horizon fairly quickly high
2009-08-16,00:20,Bedford,Bedfordshire,,strange blue near cardington hangers flew straight past witness
2009-08-17,21:50,Petts Wood,Kent,,hovering independently distance appeared
2009-08-17,22:00,Deeside,Flintshire,,seven silent towards wirral
2009-08-17,10:00,Redruth,Cornwall,,came cornwall towards plymouth
2009-08-19,22:15,Long Eaton,Nottingham,,ellipse size commercial plane fire glowed south returned hovered minute away supersonic
2009-08-19,23:40,King's Lynn,Norfolk,,strange circular without definite stayed around five
2009-08-19,22:00,Penzance,Cornwall,,line intermittent gaps made flew helicopter height
2009-08-20,22:10,Dudley,West Midlands,,thought helicopter first within seconds followed others flew made
2009-08-22,23:00,Hove,East Sussex,,slowly faded away
2009-08-22,23:00,Winsford,Cheshire,,south followed path five made noise height helicopter
2009-08-22,13:42,Wakefield,West Yorkshire,,silver beam coming pugneys country park square changed witness binoculars flew close
2009-08-24,22:15,Solihull,West Midlands,,fires falling earth glowing smaller ones converged together rose atmosphere faded away
2009-08-24,23:00,Bracknell,Berkshire,,glowing something definitely plane
2009-08-24,02:47,Folkestone,Kent,,circular amber size coin slowly straight line flew witnesses house accelerated away quickly distance made noise left vapour trail
2009-08-24,22:30,"Tunstall to Butley 
Road",Suffolk,,clusters stationary first group headed towards woodbridge followed second cluster high made
2009-08-27,23:30,Ballynahinch,County Down,,distinct sets green dont match constellation wrong place static binoculars random
2009-08-27,00:30,Chapel-en-le-Frith,Derbyshire,,watching shooting witness luminous birds swans think birds
2020-08-27,Not Given,Baswich,Stafford,,photograph taken june week mystery oon search
2009-08-28,16:00,Rowley Regis,West Midlands,,long greyish tube driving home along
2009-08-29,Not Given,Lewes,East Sussex,,eleven heading
2009-08-29,00:15,Ripon,North Yorkshire,"Air Traffic 
Controller",single followed group another single south track
2009-08-29,Not Given,Bradford,West Yorkshire,,different ed pulsating police checked traffic control said nothing police suspect chinese lanterns
2009-08-29,23:10,Shoreham,Kent,,initially ufos increasing last four bigger er first
2009-08-29,Not Given,Porthcawl,Mid Glamorgan,,circular smaller away south south
2009-08-29,19:30,Wroughton,Wiltshire,,black disc hovering crop circles near barbury castle cast shadows ground
2009-08-29,23:20,Stevenage,Hertfordshire,,huge chasing mouse broken cloud would never leave clouds edge strong coming clouds shot
2009-08-30,Not Given,Angmering,West Sussex,,glowing stationary high
2009-08-30,22:00,Chelmsford,Essex,,size perfectly spherical glowing solid made headed
2009-08-31,22:45,Not Given,Norfolk,,witness thinks chinese lanterns
2009-08-31,23:30,Angmering,West Sussex,,sedate pace went horizon horizon
2023-09-09,21:45,Not Given,On the A3,,together direction helicopter sized made noise
2023-09-09,19:06,Hull,Humberside,,split flew away
2009-09-01,19:09,Rotherham,South Yorkshire,,circular metallic following plane shot downwards several times back level plane
2009-09-02,22:05,Swansea Bay,West Glamorgan,,circle fire south erly hundred feet silently across four vanished
2009-09-04,01:00,Minehead,Somerset,,highly aeroplane wings heading visible seconds changed direction quickly dropped
2009-09-05,16:22,Milnathort,Fife,,witness watching helicopters chinook coming edinburgh area binoculars glistening quite high helicopters
2009-09-05,23:00,Bridport,Dorset,,south bridport coming size thirds moon away rapidly diminishing
2009-09-05,22:25,Rotherham,South Yorkshire,,approached direction doncaster kept level path stopped zigzagged times shooting tremendous vanishing seconds
2009-09-06,22:35,"Moreton-in-Marsh
Welwyn Garden",Gloucestershire,,round brilliant pairs apart last line south
2009-09-08,22:45,Swindon,Wiltshire,,travelled formation mis diamond travelled left right
2009-09-08,Not Given,Hope Valley,Derbyshire,,slowly high silent might going bakewell
2009-09-09,00:05,Bow,London,,nine golden globes hovered joined others shooting
2009-09-09,22:30,Looe,Cornwall,,parallel heading made noise faded
2009-09-09,22:45,Redruth,Cornwall,,brown fire appeared convoy heading towards portreath
2009-09-10,23:20,Stafford,Staffordshire,,four ufos silent plane opposite direction
2009-09-10,23:59,Pulborough,West Sussex,,glowing appeared formation form control came ern horizon upwards stationary side side upwards
2009-09-11,02:41,Hayes,Middlesex,,roundish glowing steady noise clear night filmed camera died
2009-09-11,18:45,Swansea,West Glamorgan,,seemed rather disc round appearance dark bounced sun surface floating bobbing altitude could heard made noise
2009-09-13,22:20,Blackwood,Gwent,"Ex-test engineer for 
Hawker Siddley",tree line turned cleared tree line side appeared rectangle fire red silent slowly climbed direction gloucester
2009-09-12,11:15,Cawood,Yorkshire,,appeared closer hung five later second glow third hung five
2009-09-12,22:45,Sheffield,South Yorkshire,,red formation climbed oons made sphere oon appeared side another
2009-09-17,23:00,Teignmouth,Devon,,yellowy straight line made noise degree angle elevation
2009-09-19,23:30,Lichfield,Staffordshire,,eight alien helicopter height humming eyeing place
2009-09-19,Not Given West Grinstead,,West Sussex,Part-Time Pilot,normal fixed wing indeterminate height entered cloud turned around
2009-09-19,00:15,Brighton,Sussex,,followed others came flew overhead definitely
2009-09-19,23:30,Marston Green,Birmingham,,heading birmingham airport towards coleshill
2009-09-19,Not Given,Not Given,Not Given,,fairly much er aircrfat appeared south appeared coordinated
2009-09-19,01:35,"Stratford upon 
Avon",Warwickshire,,dormant blue changed many times hour witnessed first steadily stopped ted left right beam could shining
2009-09-19,02:00,Peterborough,Cambridgeshire,,er second behind dimmer navigation normal reluctant perhaps plane
2009-09-19,22:25,Pagham,West Sussex,,five half mile distance took photos
2009-09-19,00:20,Northampton,Northamptonshire,,shiny discs lower er plane plane helicopter sphere brilliant
2009-09-19,00:30,Glasgow,Strathclyde,,sightings first second flashing green
2009-09-19,20:00,Palmers Green,London,,friends fire crash gardens away checking high half mile away later another appeared third spherical protruding
2009-09-20,01:07,Perivale,Middlesex,,noise rising behind fence went
2009-09-20,23:01,Worthing,West Sussex,,silver sphere slowly much bigger er appeared stop still several times went distance away
2009-09-20,00:20,W1,London,,satellite plane stationary
2009-09-20,01:00,Taunton,Somerset,,went yellow look shooting plane feet
2009-09-21,22:40,Not Given,Not Given,,round casting beam rising vertically higher went smaller became ted size pound coin ended head witness observed
2009-09-22,23:30,Trimley St Mary,Suffolk,,south double backed joined another danced round split different directions suddenly
2009-09-24,22:00,Westonbirt,Gloucestershire,,size small metres ground pulsated every seconds shot definitely chinese lantern
2009-09-24,01:50,Cheshunt,Herts,,hovered place became pink
2009-09-24,02:35,"Weston Super 
Mare",Somerset,,metallic missile quarter another greenblue another circling wings diagonally made motorbike
2009-09-25,22:23,Littleborough,Lancashire,Has pilot's licence,degrees direction visible type navigation
2009-09-26,22:30,Ruislip,Middlesex,,flashing high equally apart reported olt never anything
2009-09-26,22:35,River Severn,Gloucestershire,,yred hovered sly direction stroud suddenly dropped downwards
2009-09-26,01:22,Newport,Gwent,,reddish cloud level made straight line slow meteorite navigation type
2009-09-26,09:01,Not Given,Not Given,,silent photo saved mobile
2009-09-26,22:30,Sheffield,Yorkshire,,yellow stationary first
2009-09-26,22:55,Nottingham,Nottinghamshire,Ex-police,fourfive fluctuating lives path donnington airfield line faded returned later
2009-09-26,23:00,Not Given,Cornwall,,video footage cornwall near station possibly culdrose five minute sighting
2009-09-26,12:48,Hitchin,Hertfordshire,,round planes flew round could something natural eclipse
2009-09-26,Not Given,Ashburton,Devon,,also round rocky blue pink
2009-09-26,10:03,Newmarket,Suffolk,,though coming land went head went
2009-09-27,11:00,Edinburgh,Scotland,,clouds flashing pale blue mostly circles movement continued small outside parameter blue amalgamated blue ily
2009-09-27,23:20,Barking,Essex,,oval green noise
2009-09-27,23:57,Bradford,Yorkshire,,oon shimmer fire effect underneath
2009-09-29,Not Given,Downham Market,Norfolk,,another circling main
2009-10-01,09:57,Kettering,Northamptonshire,,redyellow past backend garden cloud cover went cloud cover cloud cover
2009-10-02,10:22,Twyford,Berkshire,,sort flame driveway front house changed direction towards wallgrave direction changed towards reading back direction wallgrave
2009-10-03,10:45,Bury St Edmunds,Suffolk,,fifteen redy gradually ted fading disappearing
2009-10-04,10:45,Henley on ThamesOxfordshire,,,fire around ufos formation behind across horizon horizon
2009-10-04,11:00,Plymouth,Devon,"Professional 
Photographer",lying astern thought navigation evenly spaced noise passing helicopter changed hammer head
2009-10-04,11:00,Dumfries,Scotland,,seven approximately spaced flew away quickly
2009-10-05,11:25,Goring by Sea,West Sussex,,high explosion centre dropped heard
2009-10-08,11:30,Doncaster,Yorkshire,,seven straight line view time last came moon flew double thirty later triangle formation
2009-10-08,22:30,Coningsby,Lincolnshire,,huge first second third much er trying catch
2009-10-10,22:45,Barnsley,South Yorkshire,,four part heard went clouds
2009-11-10,23:39,Rochdale,Lancashire,,five really flame type across irregularly er plane zigzagged towards ground reappeared four across gone
2009-10-10,00:20,Hoddesdon,Hertfordshire,,first forty later looking glowing slowly angle ground
2009-10-10,21:30,Brighton,East Sussex,,straight line on centre passed house
2009-10-10,09:30,Bromley,Kent,,yellow similar oon
2009-10-10,Not Given,Peterborough,Cambridgeshire,,dimmer faded static
2009-10-11,21:30,Bedford,Bedfordshire,,went wall higher level plane engine noise
2009-10-11,10:30,"New Mills, High 
Peak",Derbyshire,,nine circular glide across sighting lasted couple
2009-10-12,12:13,Upminster,Essex,,clusters ufos distance zoomed closer round
2009-10-16,22:30,Elgin,Moray,,slowly lead group five acting tail ender
2009-10-16,22:57,Michell Coldon,,Police,ufos village green
2009-10-16,00:22,Shirley,Croydon,,point haze smoke visible around flickering sly lasted secs
2009-10-16,14:00,Hauxton,Cambridgeshire,"Retired merchant 
seaman",glider around anticlockwise direction
2009-10-16,21:30,Not Given,Not Given,,clod went roof vanished noigine lower plane gliding straight
2009-10-17,21:45,Aylesford,Kent,,glow slowly reappeared five knows astronomy
2009-10-17,00:15,Woburn Sands,Buckinghamshire,,distance flashing engine noise left suddenly
2009-10-17,04:01,Formby,Merseyside,,oval craft could make distinguishing features number green sighting lasted seconds
2009-10-18,09:50,Poole,Dorset,,fire size foot flew kitchen landed plastic carrier table immediately seemed cause almost blinding sheet ening
2009-10-18,10:00,Brighton,East Sussex,,rising tail rocket launch shuttle goes disappearing behind clouds happened times period third time flash
2009-10-18,22:30,Seaford,East Sussex,,fire oon
2009-10-18,Not Given,Mitcham,Surrey,,four strange following across night went inside prong triangle
2009-10-19,00:30,Hassocks,East Sussex,,glowing following minute noise
2009-10-21,21:25,Chester,Cheshire,,glowing underside faded black shadow
2009-10-23,22:00,Ullswater,Lake District,,oons fire ullswater ufos different different directions burning
2009-10-23,22:00,Cardiff,South Glamorgon,,unusual silently
2009-10-23,22:00,Barnston,Merseyside,,seven wirral peninsula birkenhead ellesmere port noise second five later
2009-10-23,22:09,Wirral,Merseyside,,eight nonflashing made round
2009-10-26,22:18,Coningsby,Lincolnshire,,four wavering hovering taken video camera photographed
2009-10-26,22:45,Newport,Shropshire,Retired RAF,yellow arriving home five later watched disappear behind narrow cloud bank
2009-10-26,Not Given,Not Given,Not Given,,sightings observed summer single yellow second sighting day single yellow
2009-10-27,00:05,East Kilbride,Lanarkshire,,bulb stayed came towards tornado
2009-10-27,09:45,Stockport,Cheshire,,though fire steady pace slowed gained altitude slowly clouds sighting lasted similar oon outline
2009-10-27,20:45,Not Given,Not Given,,form went turned towards south
2009-10-28,22:00,Bradford,Yorkshire,,noise went mobiles take pictures videos vanished
2009-10-28,17:16,Not Given,Not Given,,report received psychic control centre
2009-10-28,17:15,London,Greater London,,report behalf sister said holborn station
2009-10-28,22:13,Northampton,Northamptonshire,,er could find camera time take photos
2009-10-28,10:46,Rayleigh,Essex,,visible second changed direction approx degs downward towards horizon disappearing dull brown magnitude resembled sly luminous brown paper heard
2009-10-31,23:00,Thorpe-le-Soken,Essex,"Amateur 
astronomer",meteor shower contained something could explain
2009-10-31,23:03,Morfa Nefyn,Pwllheli,,shone window size basket updown rotating axis seemed loose power seconds vanished
2009-10-31,20:00,Billericay,Essex,,flashing looking hovering flew towards observers faded slowly distance
2009-10-31,23:50,Wimborne,Dorset,,pair lanterns directly overhead sly er plane er satellite slower meteor
2009-10-31,23:00,Westmuir,Moray,,joined another hovering village noise longer bulb
2009-10-31,03:30,Langport,Somerset,,stops spins slowly moves right left looking something taking photos long beams
2009-10-31,21:25,Altrincham,Lancashire,,witnessed five
2009-10-31,23:00,Wythall,Birmingham,,emitting much normal planehelicopter mins became dimmer appeared gain height size normal
2009-10-31,Not Given,Exmouth,Devon,,cloud level high rate knots came inland coast exmouth headed towards woodbury taunton
2009-10-31,21:00,Northampton,Northamptonshire,,carrying camera usual practice pinpoint silver clearly
2009-10-31,23:44,Withington,Lancashire,,triangle nose forward usual suspect
2009-10-31,23:00,Shebbear,Devon,,circular mixture getting er dimmer disappearing short number another hovered around camera phone would pick anything
2009-11-01,20:55,Northampton,Northamptonshire,,flickering kitchen window made noise round side window house behind cloud watched
2009-11-01,22:00,Stevenage,Hertfordshire,,orbs flickering sliding across
2009-11-01,22:20,Gerrards Cross,Buckinghamshire,,around eight yellow floating slowly night slowly disappearing would appear follow line happened around
2009-11-03,00:00,Tunbridge Wells,Kent,,lasted went four could meteorological oon
2009-11-03,03:30,Swindon,Wiltshire,,formation forming isosceles triangle visible first joined third lasted
2009-11-03,21:45,Hersham,Surrey,,fire burning seconds noise reduced size nothing duration
2009-11-03,23:30,Glasgow,Strathclyde,,strange
2009-11-04,20:15,Not Given,East Anglia,,came field flew quickly shooting
2009-11-05,20:30,Dronfield,Derbyshire,,round ening darkening dark behind engine noise
2009-11-05,21:29,Manor Park,London,,heading towards essex standing still
2009-11-05,21:30,Not Given,Not Given,,going straight line visible trail smoke noise appeared getting smaller burning
2009-11-05,Not Given,Sark,Guernsey,,blue edge
2009-11-05,Not Given,Kings Lynn,Norfolk,,terrestrials coming kings lynn towards swaffham norfolk
